age_group,gender,employment_status,income_bracket_aed,fitness_goal,workouts_per_week,diet_style,allergy_flags,orders_per_week,avg_spend_aed,preferred_meal_time,subscribe_intent,meals_per_week_sub,max_budget_aed,nutrition_tracking_importance,customization_level,spice_level,pause_likelihood,fav_add_ons,eco_pack_score,distance_km,diet_change_freq,nps_intent
4,2,2,2,3,1,2,None,4,58.3,3,2,4,1101.0,3,2,2,4,Soup,5,1,0,3
2,1,3,4,1,6,4,None,5,89.8,3,1,5,1485.0,3,1,3,4,None,4,2,0,2
4,2,2,2,1,3,7,"Gluten,Shellfish",4,47.6,3,2,5,887.0,3,2,1,4,"Protein shake,Side salad,Soup",5,1,2,2
4,2,4,2,1,1,7,None,2,64.1,2,1,2,609.0,3,1,4,5,Side salad,3,2,0,6
4,1,2,2,1,14,7,Dairy,8,75.2,3,3,10,2886.0,3,3,4,3,Side salad,3,2,0,5
3,1,2,1,4,1,6,"Gluten,Nuts,Soy",9,64.7,1,2,8,2390.0,3,2,4,4,"Dessert pot,Soup",4,3,0,1
2,2,2,3,2,5,5,None,9,84.9,3,4,8,2337.0,5,3,4,2,None,5,2,0,8
1,1,3,4,2,7,1,"Gluten,Dairy",7,103.1,3,2,7,2387.0,2,3,3,4,None,1,2,2,5
2,3,5,2,3,5,3,None,4,70.8,2,2,6,1433.0,3,2,2,5,Dessert pot,3,1,0,3
1,2,1,1,2,1,1,None,4,54.8,3,2,6,1564.0,4,1,4,5,Soup,3,2,1,6
3,2,1,1,1,1,1,None,9,50.8,2,3,10,1698.0,5,1,2,2,None,4,3,0,8
2,1,5,1,4,1,4,"Dairy,Shellfish",4,57.2,3,2,4,971.0,3,2,2,4,Protein shake,4,2,2,2
5,1,2,5,3,3,4,None,11,112.1,3,2,13,3000.0,3,2,3,5,Soup,4,1,2,2
3,2,2,2,3,1,3,None,8,66.5,3,4,8,2435.0,5,2,3,2,Side salad,3,3,3,9
4,1,2,4,2,4,3,"Dairy,Soy",4,193.4,4,2,6,3000.0,3,2,2,4,"Protein shake,Side salad",5,1,0,3
1,2,1,1,3,2,2,None,5,80.4,4,3,6,1566.0,5,1,4,4,None,5,3,0,4
4,1,3,2,1,3,6,None,5,65.5,2,3,6,1728.0,4,2,2,4,"Protein shake,Dessert pot",4,2,1,5
4,1,3,2,2,10,5,None,6,70.7,3,2,6,1757.0,4,1,3,5,Side salad,4,4,1,5
2,1,2,1,4,0,3,None,2,48.5,3,3,4,756.0,4,3,3,2,None,3,1,0,7
3,2,2,4,1,3,3,"Gluten,Nuts,Shellfish",7,77.8,3,1,8,2313.0,2,1,4,5,Soup,5,1,1,0
3,3,4,2,3,0,6,None,6,63.5,4,2,5,1473.0,3,2,2,4,Side salad,2,2,0,4
1,1,1,2,2,11,3,"Shellfish,Soy",2,86.7,3,2,2,589.0,3,2,4,3,Side salad,1,2,2,3
2,1,4,1,1,3,1,None,5,67.6,3,3,4,926.0,4,2,2,4,None,5,3,0,10
2,1,2,5,3,0,1,"Nuts,Shellfish",3,102.0,1,3,5,1644.0,5,1,3,2,Dessert pot,5,2,2,8
1,2,2,2,1,4,2,None,2,66.0,1,2,3,657.0,3,3,3,5,"Dessert pot,Soup",5,2,0,6
2,1,5,3,3,3,1,"Dairy,Shellfish,Soy",7,54.7,3,2,6,1500.0,2,2,3,4,"Dessert pot,Soup",4,1,1,3
1,2,2,4,1,0,3,None,3,74.7,3,3,5,1669.0,4,2,1,4,None,2,3,0,9
1,2,2,5,4,0,1,Dairy,3,93.7,3,1,4,1261.0,3,1,3,5,None,4,2,0,0
1,2,2,2,1,1,1,None,0,82.3,2,1,1,366.0,1,3,2,4,Protein shake,4,1,0,6
5,1,2,4,1,0,1,None,7,76.8,4,3,8,2596.0,5,1,2,4,None,4,1,0,9
2,4,2,2,1,1,6,Nuts,6,73.5,4,3,6,1685.0,5,1,3,4,Soup,5,2,0,6
5,1,5,1,4,0,4,None,6,78.1,3,4,7,1823.0,5,2,3,3,None,4,1,0,5
2,1,3,2,3,2,1,None,4,76.6,2,2,5,1595.0,3,3,3,3,Protein shake,5,3,0,0
2,2,2,2,3,3,1,None,5,73.0,2,1,4,1327.0,2,1,3,5,Protein shake,4,3,0,0
2,2,2,5,2,3,4,None,3,129.2,3,2,2,1001.0,4,1,2,5,Dessert pot,5,3,0,4
2,1,1,1,2,5,5,"Dairy,Shellfish",10,80.9,4,3,10,3000.0,3,3,2,2,Soup,4,3,0,3
1,1,1,1,1,1,3,Dairy,2,58.2,3,2,2,526.0,3,3,3,4,"Dessert pot,Soup",5,1,0,7
3,2,2,4,2,9,6,None,2,81.5,3,3,1,288.0,4,3,3,2,Dessert pot,4,2,2,10
1,1,3,2,1,3,4,None,3,62.1,3,3,3,648.0,5,2,3,3,Soup,4,1,0,2
3,2,2,4,4,1,7,None,10,60.4,3,3,10,2605.0,4,2,4,3,Protein shake,5,1,0,8
3,2,4,2,3,1,1,Gluten,5,94.1,3,2,7,2800.0,3,2,2,4,"Dessert pot,Soup",5,1,0,1
1,1,1,1,2,2,5,None,6,45.2,3,3,5,1053.0,4,2,4,3,None,3,1,0,9
1,1,2,2,1,2,4,None,5,78.7,3,3,6,1764.0,4,3,4,3,"Protein shake,Dessert pot",4,2,2,6
3,1,2,5,3,2,1,"Nuts,Shellfish",8,91.7,3,2,8,2585.0,2,2,4,5,Side salad,1,1,1,3
2,2,2,3,1,4,1,None,7,75.4,4,2,7,2051.0,4,1,3,3,Soup,1,2,0,7
1,2,1,3,1,2,3,None,0,65.2,4,3,1,249.0,4,2,4,2,None,3,1,0,3
5,1,5,1,1,1,1,None,9,69.2,3,2,9,2928.0,2,3,5,5,None,5,3,1,5
1,2,2,2,2,5,5,None,5,37.8,3,3,7,1235.0,4,2,3,2,"Side salad,Soup",2,2,3,7
3,4,5,1,3,4,4,Nuts,6,76.3,3,2,5,1482.0,3,2,4,3,None,5,2,2,5
5,1,2,1,1,3,1,None,5,39.6,3,3,4,611.0,5,2,4,2,Side salad,3,2,3,4
1,2,5,1,1,4,1,"Dairy,Shellfish",5,47.4,4,2,7,1298.0,4,1,2,3,Soup,5,2,0,0
1,1,2,3,2,6,7,Gluten,2,69.3,3,3,4,1211.0,4,2,3,2,Dessert pot,5,2,0,0
1,1,5,1,3,0,1,None,5,71.0,2,2,7,2028.0,3,3,3,3,Soup,4,1,0,2
2,1,1,1,1,0,1,Nuts,4,74.2,3,3,6,1630.0,5,2,3,2,"Protein shake,Soup",4,1,1,10
1,1,3,4,1,0,1,Nuts,2,101.4,3,4,2,898.0,5,3,3,2,None,3,3,0,9
3,1,4,4,4,1,7,None,6,84.3,3,3,6,2350.0,3,3,3,2,None,5,3,1,6
1,1,1,1,4,2,5,Dairy,6,83.6,4,4,5,1818.0,5,2,3,1,"Protein shake,Side salad",4,1,3,5
2,2,1,1,4,1,2,None,5,66.7,3,3,6,1405.0,4,3,2,4,"Side salad,Soup",5,1,1,6
5,2,2,3,3,3,1,None,3,85.2,3,4,2,761.0,5,3,3,2,"Side salad,Soup",5,2,1,9
4,2,5,1,1,2,2,Gluten,4,71.2,2,1,5,1703.0,2,2,4,4,"Dessert pot,Side salad",5,1,0,4
3,1,2,4,1,5,1,Dairy,4,86.0,2,1,5,1847.0,1,2,3,5,None,4,3,2,0
2,1,2,2,1,1,4,None,4,79.8,2,2,5,1432.0,4,1,3,5,Dessert pot,2,2,2,5
3,1,1,2,1,1,1,"Nuts,Shellfish",5,72.8,3,1,6,1402.0,2,2,2,5,None,4,2,2,3
2,2,1,2,4,1,3,Shellfish,5,87.5,4,3,6,2004.0,5,2,4,4,Soup,5,2,2,10
2,2,4,4,3,0,3,Nuts,6,72.1,3,4,8,2280.0,5,3,3,1,None,4,1,0,7
1,1,1,1,3,5,1,Dairy,3,56.2,2,2,4,1047.0,4,1,5,5,"Side salad,Soup",5,4,1,5
4,1,2,2,1,2,7,Dairy,7,52.6,3,1,7,1543.0,1,3,2,5,Protein shake,5,1,0,3
2,2,4,4,4,1,1,None,4,111.3,3,2,6,2438.0,4,1,2,3,Soup,4,4,2,2
1,1,2,2,3,4,1,"Gluten,Soy",5,77.9,3,2,7,2348.0,2,3,1,5,None,2,2,3,0
2,1,2,2,1,2,5,Shellfish,4,76.0,4,3,3,763.0,5,2,2,4,None,5,2,1,8
2,2,1,1,3,8,1,Gluten,4,63.9,4,3,6,1358.0,4,2,3,3,None,2,3,0,7
4,2,2,2,1,2,1,None,3,75.6,3,2,2,664.0,3,2,2,3,None,4,1,0,3
3,1,2,4,1,2,2,None,1,119.1,4,2,1,438.0,4,1,1,5,"Dessert pot,Soup",1,1,3,4
3,1,3,1,3,5,1,Gluten,2,61.1,3,2,2,397.0,2,3,2,3,"Dessert pot,Side salad",3,2,0,6
1,4,2,3,3,7,7,None,4,100.3,3,1,6,2404.0,2,2,4,5,"Protein shake,Side salad",4,2,1,1
2,1,2,2,1,2,1,None,3,84.8,3,2,4,1443.0,2,3,4,4,Protein shake,1,2,2,5
2,1,2,3,1,1,1,Nuts,3,70.6,3,3,5,1575.0,5,2,2,3,"Protein shake,Dessert pot,Side salad,Soup",3,3,1,3
1,1,2,4,4,0,6,None,3,88.1,3,2,5,1625.0,4,1,5,3,"Protein shake,Soup",3,2,3,4
2,1,3,4,3,3,1,"Dairy,Soy",4,65.9,3,2,3,767.0,3,2,2,5,"Protein shake,Side salad,Soup",1,2,1,4
3,1,2,3,3,6,6,None,4,89.4,4,1,5,1828.0,1,3,2,4,None,4,2,1,5
1,2,2,1,1,2,1,Dairy,7,62.9,4,3,7,1462.0,4,3,2,2,"Dessert pot,Soup",5,2,1,2
2,1,2,2,1,4,1,None,3,59.0,1,3,4,830.0,4,2,2,2,None,1,1,1,6
1,1,2,3,1,1,1,"Gluten,Soy",5,77.2,4,2,7,2049.0,3,2,3,4,None,4,1,2,4
1,2,1,1,1,3,1,"Gluten,Soy",2,51.8,3,3,3,564.0,4,2,2,2,Soup,4,2,3,10
1,2,2,3,1,6,2,None,3,85.5,4,1,2,675.0,2,2,3,5,None,4,2,3,0
5,2,2,2,1,0,1,None,6,59.4,3,4,5,1260.0,5,2,2,3,Side salad,4,3,0,8
4,2,3,3,2,7,5,None,6,82.6,4,2,5,1678.0,3,1,2,4,"Protein shake,Dessert pot,Side salad,Soup",2,2,3,0
5,1,2,2,1,2,1,None,5,68.0,1,3,6,1811.0,5,1,4,2,Soup,3,2,0,4
2,2,4,4,3,2,1,None,2,85.6,4,3,3,1079.0,4,2,2,4,None,5,2,1,9
1,1,4,3,1,2,1,None,7,91.1,2,4,7,2338.0,5,3,4,2,None,3,4,1,7
2,4,2,3,2,8,4,Soy,8,82.2,4,2,8,2231.0,4,1,2,3,Side salad,5,3,0,9
2,2,2,1,1,4,1,None,4,40.1,4,3,6,1016.0,5,1,5,3,"Dessert pot,Side salad,Soup",3,2,3,8
4,4,1,1,2,2,1,None,11,57.8,1,1,11,2250.0,1,3,5,5,Soup,5,2,3,2
1,2,2,3,1,1,5,None,7,55.3,4,2,7,1436.0,3,2,4,4,None,4,2,0,3
2,1,3,1,4,1,1,None,1,83.8,3,2,1,375.0,3,2,4,4,"Protein shake,Dessert pot",5,1,1,2
1,2,2,3,3,4,1,Gluten,6,63.6,4,2,6,1355.0,3,1,4,4,Protein shake,3,1,0,6
2,4,2,3,2,6,1,Gluten,9,76.2,2,4,11,3000.0,5,2,3,3,"Protein shake,Soup",3,4,0,4
3,2,2,3,1,3,1,None,2,87.5,3,2,2,587.0,3,3,4,3,"Dessert pot,Soup",5,3,0,5
2,1,2,2,2,5,5,None,6,69.4,3,3,8,2147.0,5,1,3,3,Soup,4,3,0,9
2,2,1,1,3,4,1,Gluten,7,54.6,2,2,6,1562.0,4,1,4,5,Side salad,3,4,1,0
2,1,3,2,1,3,2,None,7,72.6,3,4,7,2402.0,5,3,5,2,None,3,3,1,6
2,1,2,2,2,6,4,None,4,77.7,3,2,5,1832.0,3,2,4,4,"Protein shake,Side salad,Soup",4,3,0,2
3,1,3,3,3,3,6,Soy,5,72.5,4,2,7,2107.0,3,2,5,5,"Protein shake,Side salad",4,1,1,5
4,1,2,3,3,5,1,None,6,77.1,3,2,7,1982.0,2,3,3,4,None,3,2,1,0
5,2,2,2,3,0,3,None,6,62.3,2,3,7,1643.0,4,2,5,2,None,4,2,0,3
3,1,2,2,3,3,1,None,7,82.7,2,4,6,1751.0,5,2,2,3,Dessert pot,4,2,2,4
2,2,1,1,4,1,3,None,6,42.5,2,2,8,1141.0,2,2,1,3,Side salad,4,3,1,0
3,1,2,3,2,7,5,None,9,74.3,3,3,10,2578.0,5,1,2,3,"Protein shake,Dessert pot",4,2,0,4
2,1,4,4,2,6,1,None,2,83.7,3,2,4,1322.0,3,2,2,5,None,3,4,0,5
2,1,4,4,3,3,1,None,9,90.0,4,4,10,2919.0,5,3,4,1,Soup,5,2,2,5
4,1,2,2,3,3,1,None,5,70.9,3,3,7,2334.0,5,1,3,2,"Protein shake,Soup",2,2,1,2
1,1,2,5,4,1,1,None,5,84.3,3,1,4,1382.0,3,1,2,5,Soup,3,3,0,4
4,1,1,1,1,2,1,None,3,65.7,3,3,4,914.0,5,2,4,3,None,3,1,2,10
2,2,4,5,2,4,1,None,5,97.1,3,2,4,1502.0,4,1,2,4,None,5,2,1,5
3,1,1,2,1,2,1,None,5,77.4,3,3,6,1766.0,5,1,2,4,None,3,1,0,5
3,1,5,2,1,3,1,None,6,70.3,3,1,8,2551.0,2,1,3,5,"Protein shake,Soup",5,2,0,3
4,1,2,2,1,3,3,Soy,6,59.7,3,4,7,1418.0,5,2,1,2,Soup,4,2,0,4
3,2,2,2,3,4,1,Gluten,1,63.9,3,2,3,745.0,3,2,2,5,Soup,5,2,0,6
3,2,5,1,1,4,1,None,5,55.6,2,2,5,1206.0,4,1,3,5,Soup,3,2,3,6
1,2,1,2,3,2,3,None,20,86.1,2,2,21,3000.0,2,2,3,3,Side salad,5,2,3,4
2,1,2,2,3,2,2,None,6,50.3,4,2,6,1138.0,4,1,2,5,Soup,5,2,0,5
1,1,2,3,1,1,6,Nuts,4,71.4,3,3,4,1069.0,5,2,3,3,None,4,3,0,6
3,2,2,3,1,2,5,None,5,77.2,3,1,6,2047.0,3,1,3,4,None,5,2,0,2
2,1,2,4,3,1,4,"Dairy,Shellfish",3,200.0,1,3,4,2713.0,5,2,2,3,None,4,1,0,5
3,1,2,2,3,3,1,None,2,79.0,1,3,1,361.0,4,2,2,2,"Dessert pot,Soup",4,4,0,8
1,1,3,1,3,4,3,None,5,59.2,3,1,5,981.0,3,1,4,5,None,3,2,0,1
1,1,1,1,3,4,3,None,4,63.6,3,1,6,1416.0,2,1,1,4,None,3,2,0,3
3,1,5,1,4,2,5,None,8,51.2,4,2,9,1761.0,4,1,5,4,Protein shake,3,2,3,5
1,2,2,2,2,3,1,Soy,1,65.8,4,2,1,252.0,3,2,1,5,None,4,3,2,2
1,1,2,3,4,1,4,"Gluten,Dairy",9,61.5,3,4,9,1937.0,5,3,3,3,Soup,5,1,0,6
1,2,2,1,3,3,3,None,7,55.6,3,3,9,2084.0,3,3,2,3,Soup,3,3,1,10
5,1,1,1,3,1,1,Gluten,6,77.8,4,3,7,2138.0,4,2,3,3,None,2,1,0,5
3,1,1,2,1,2,4,None,3,77.2,3,3,4,1269.0,4,3,2,3,Soup,4,3,0,8
2,2,5,1,4,1,1,"Gluten,Nuts",2,65.8,3,2,2,551.0,3,3,1,4,Soup,3,1,1,5
2,1,2,4,2,4,5,Shellfish,6,88.3,2,4,7,2167.0,5,2,4,2,"Protein shake,Soup",3,1,1,7
2,2,1,4,3,3,3,None,3,80.8,3,2,3,1133.0,3,2,3,5,None,5,2,1,6
3,2,1,1,1,3,1,Soy,3,58.3,3,4,5,1320.0,5,3,2,3,Protein shake,4,2,0,4
3,1,3,2,2,5,5,None,4,91.6,2,2,3,1244.0,3,2,5,3,"Protein shake,Soup",4,1,0,4
1,2,4,3,1,2,5,None,6,79.1,2,1,5,1602.0,1,2,2,4,Side salad,3,1,0,0
1,1,2,3,1,2,1,"Gluten,Shellfish",2,93.9,3,3,4,1695.0,5,2,3,3,"Dessert pot,Soup",2,4,0,4
1,2,1,1,1,1,1,Shellfish,4,72.0,2,3,5,1513.0,4,3,2,2,"Side salad,Soup",5,3,0,8
3,1,2,4,3,6,3,"Nuts,Soy",5,76.9,3,3,7,2111.0,4,2,5,2,None,4,1,0,6
3,2,1,2,1,3,2,None,2,64.3,3,1,2,566.0,3,1,3,5,Dessert pot,3,3,0,1
2,1,1,1,1,3,2,None,7,66.5,3,1,6,1660.0,2,1,4,4,Dessert pot,4,4,0,0
1,2,2,4,1,1,5,None,5,99.7,3,3,5,1597.0,4,2,2,4,Dessert pot,4,1,0,7
1,2,2,3,2,3,7,None,20,83.1,3,3,21,3000.0,4,2,2,4,"Protein shake,Soup",4,3,0,5
5,2,2,3,1,2,2,Dairy,6,79.6,1,2,5,1547.0,3,2,3,5,Side salad,2,1,3,5
2,2,2,4,1,3,1,None,7,121.9,4,3,9,3000.0,3,3,2,3,None,5,2,2,8
3,2,5,2,2,2,5,"Dairy,Soy",4,63.0,3,3,3,728.0,5,2,3,4,Dessert pot,5,1,1,3
3,2,4,2,3,3,3,"Gluten,Soy",3,102.0,3,3,5,1714.0,5,2,5,4,"Protein shake,Side salad",4,1,1,9
2,1,2,2,1,6,5,"Nuts,Soy",2,84.3,4,1,4,1529.0,3,1,5,4,Dessert pot,4,2,0,3
1,1,2,2,1,4,1,None,2,59.5,2,3,2,511.0,5,2,3,2,Side salad,2,3,1,10
1,1,2,1,1,7,3,None,3,84.4,3,2,2,764.0,3,2,3,5,None,5,4,2,1
3,1,2,5,4,0,1,None,5,96.1,3,4,7,2674.0,5,3,2,2,"Dessert pot,Soup",2,3,0,10
3,1,3,1,2,3,5,None,3,44.0,3,2,3,590.0,2,3,5,3,Dessert pot,3,1,2,10
3,2,2,4,2,5,1,Dairy,10,89.5,3,3,10,3000.0,5,1,3,3,"Dessert pot,Side salad",5,2,0,8
2,1,4,3,1,3,5,None,3,57.9,3,2,4,866.0,4,1,2,3,"Protein shake,Dessert pot,Soup",5,1,0,4
1,2,5,1,2,4,4,Shellfish,4,59.4,3,1,5,952.0,2,2,4,4,Dessert pot,3,2,0,4
5,1,2,5,1,11,5,"Gluten,Soy",7,97.1,4,3,9,3000.0,4,3,3,3,None,2,1,3,10
3,1,2,5,1,2,1,None,8,126.3,3,2,7,3000.0,3,1,3,3,None,3,3,0,0
2,2,1,1,2,6,5,Shellfish,3,70.7,3,2,4,1298.0,3,3,4,5,None,4,1,2,0
5,2,2,2,2,5,7,Shellfish,6,78.3,2,3,8,2624.0,4,2,2,4,"Protein shake,Dessert pot",4,3,1,5
3,2,2,2,1,2,6,"Nuts,Soy",4,67.7,3,3,3,856.0,5,2,3,4,None,5,1,3,6
2,2,2,2,3,5,6,None,6,71.4,2,4,7,1797.0,5,3,1,3,"Dessert pot,Side salad,Soup",2,2,2,8
3,1,4,3,4,2,1,Nuts,8,83.3,3,4,9,2882.0,5,2,2,3,"Protein shake,Dessert pot",4,1,0,10
4,2,2,3,2,4,4,None,2,86.6,3,4,4,1281.0,5,3,2,2,None,4,1,3,8
3,1,2,5,3,2,1,None,4,85.2,2,3,6,1792.0,4,2,3,4,"Dessert pot,Soup",5,2,0,5
1,1,2,3,4,1,1,None,1,46.7,1,2,1,204.0,3,3,2,3,Protein shake,4,4,2,3
2,1,2,4,3,5,1,None,10,72.1,3,4,11,2660.0,5,2,4,3,Side salad,3,1,3,3
4,1,2,4,2,8,5,Nuts,3,94.2,1,2,5,1893.0,2,3,4,4,None,5,2,0,5
1,1,4,3,3,3,4,Gluten,8,85.6,3,4,8,2779.0,5,2,4,1,"Protein shake,Soup",5,1,1,10
2,2,2,4,1,0,3,None,8,98.9,4,3,9,3000.0,4,2,2,2,None,5,1,0,7
2,2,2,2,2,6,5,None,7,61.1,2,2,9,2525.0,4,1,3,4,Protein shake,4,1,1,3
2,1,1,2,1,11,1,None,6,78.5,3,2,6,1878.0,3,1,3,3,Dessert pot,5,2,0,2
3,1,2,3,1,2,5,Soy,6,70.9,4,2,5,1613.0,3,2,3,4,"Protein shake,Side salad",4,3,0,4
4,1,4,2,2,3,1,None,3,82.2,3,2,2,734.0,4,1,2,4,None,3,2,0,6
1,1,2,4,1,0,2,None,3,98.8,2,1,4,1282.0,3,1,3,4,"Protein shake,Dessert pot",4,3,0,1
1,2,4,3,3,2,1,None,7,81.3,3,2,8,3000.0,3,2,3,4,Protein shake,5,1,3,1
1,1,2,4,2,3,5,"Dairy,Soy",2,112.4,3,2,3,1450.0,3,3,2,4,Side salad,5,1,1,4
4,2,1,3,2,3,7,Soy,4,72.3,3,3,5,1545.0,4,2,3,4,Protein shake,5,1,0,10
3,1,1,1,1,1,1,None,8,69.5,2,3,8,2414.0,4,2,3,2,"Side salad,Soup",4,2,0,8
2,4,2,3,1,1,1,None,2,77.4,1,2,3,827.0,4,1,4,5,"Dessert pot,Soup",1,2,1,1
4,1,2,3,2,5,5,Dairy,3,73.8,3,1,2,479.0,1,1,1,5,Protein shake,3,3,2,5
4,2,3,3,4,3,3,None,5,89.3,3,3,6,1913.0,4,2,2,2,None,1,4,1,2
4,1,2,4,1,4,3,None,1,74.2,1,2,3,995.0,3,3,4,3,Side salad,5,3,0,7
4,2,2,3,1,2,1,"Dairy,Shellfish,Soy",4,88.1,4,2,5,1831.0,2,3,3,3,Protein shake,3,3,3,2
2,1,2,3,3,0,4,None,4,74.9,2,3,4,1132.0,4,3,4,2,Side salad,4,4,0,6
3,1,2,4,1,0,1,None,3,84.5,3,2,4,1212.0,4,1,3,3,"Dessert pot,Side salad",4,2,1,0
2,2,2,2,3,4,1,Dairy,4,56.5,2,3,5,1266.0,4,2,3,4,None,3,4,0,10
4,2,1,2,2,2,1,Gluten,4,78.8,3,3,4,1240.0,4,2,3,4,"Protein shake,Dessert pot",4,2,1,3
3,2,2,4,2,6,6,None,6,75.9,4,3,6,1903.0,4,3,3,4,"Dessert pot,Side salad",4,2,1,3
3,2,1,3,1,1,1,None,5,86.4,2,2,7,1948.0,2,3,3,4,Soup,5,1,0,2
3,2,2,3,1,3,4,None,7,61.5,2,3,7,1674.0,3,3,3,2,"Protein shake,Dessert pot,Side salad",4,2,2,4
1,1,1,1,1,4,1,None,1,61.9,3,1,1,200.0,1,2,2,4,"Side salad,Soup",3,4,1,3
2,1,2,3,3,4,1,Dairy,15,77.3,3,4,15,3000.0,5,2,1,3,None,5,4,0,5
5,1,2,2,3,8,7,Soy,11,82.7,2,2,10,2976.0,3,2,2,4,"Protein shake,Dessert pot",4,2,1,4
4,2,5,4,3,7,1,None,7,77.2,4,4,6,1606.0,5,2,2,3,None,4,2,2,10
1,1,2,1,3,3,5,"Dairy,Soy",4,92.4,3,4,4,1731.0,5,3,3,1,Side salad,5,3,1,10
1,1,2,3,1,1,6,None,4,57.2,3,2,6,1108.0,4,1,4,4,Dessert pot,4,2,0,4
1,2,2,3,3,3,3,Shellfish,5,88.6,3,3,7,2181.0,4,3,3,4,Dessert pot,2,1,1,3
3,2,1,1,2,14,1,None,4,54.1,3,3,5,970.0,4,3,3,4,"Dessert pot,Side salad",5,1,0,6
4,1,4,1,3,2,5,Shellfish,7,75.2,3,2,8,2717.0,3,2,2,4,"Side salad,Soup",4,1,1,0
1,1,1,2,1,2,5,Nuts,3,57.2,3,2,2,496.0,2,3,4,4,"Dessert pot,Soup",3,3,0,3
2,1,5,2,3,4,7,None,1,72.5,3,2,2,688.0,3,3,4,4,Protein shake,5,2,0,0
4,1,4,3,3,6,5,None,5,78.3,3,3,7,2363.0,5,2,3,2,Side salad,3,2,0,3
3,1,2,5,2,4,4,Shellfish,4,86.1,2,3,6,1848.0,4,3,2,4,Soup,5,1,0,4
2,2,2,2,1,12,4,Nuts,4,73.4,3,3,4,1018.0,5,1,4,3,None,1,2,0,9
2,2,2,2,2,6,4,None,5,65.2,3,3,7,2012.0,5,2,2,2,Dessert pot,4,4,1,6
2,2,2,3,1,5,1,None,6,98.4,3,2,6,2740.0,4,1,3,4,Dessert pot,2,2,3,2
2,1,2,2,3,2,3,None,6,98.0,1,2,8,3000.0,3,1,3,3,"Protein shake,Side salad",2,1,0,0
2,2,1,3,4,1,5,None,5,92.5,3,4,6,2461.0,5,3,4,1,"Protein shake,Side salad",5,2,2,6
3,1,1,1,2,9,5,Soy,5,31.2,4,2,7,976.0,3,2,3,4,Protein shake,5,1,3,4
4,1,2,2,2,4,5,"Gluten,Shellfish,Soy",4,61.9,1,1,5,1318.0,1,2,2,5,None,5,2,1,1
3,2,2,3,3,6,1,None,5,76.3,3,1,4,1336.0,2,2,1,4,"Dessert pot,Side salad,Soup",4,2,1,3
3,1,4,4,1,2,1,Shellfish,6,83.8,2,3,8,2270.0,4,2,2,2,"Protein shake,Side salad,Soup",4,1,1,7
1,1,1,1,1,0,1,None,7,56.3,3,4,8,1679.0,5,2,3,2,Protein shake,4,3,0,2
2,2,4,4,4,0,1,None,3,88.2,3,3,2,694.0,4,3,3,2,Protein shake,4,2,1,6
1,1,2,1,3,4,1,Shellfish,8,67.6,3,3,9,2594.0,4,3,2,4,Dessert pot,5,2,1,10
1,2,2,2,1,1,6,"Nuts,Shellfish,Soy",1,77.9,4,3,3,904.0,4,2,2,2,None,5,3,0,10
3,1,2,4,1,2,3,Soy,9,90.0,4,3,11,3000.0,4,3,3,4,Protein shake,4,2,1,7
5,2,2,2,3,3,1,None,5,66.0,3,3,6,1624.0,5,2,1,2,None,3,1,2,3
1,1,2,4,3,4,1,Gluten,4,91.3,3,2,5,1749.0,3,3,4,5,None,4,1,0,4
2,1,2,1,3,5,3,None,4,58.9,3,2,5,977.0,3,2,2,5,Dessert pot,4,2,0,8
4,2,4,4,1,1,1,Shellfish,21,86.6,2,1,21,3000.0,1,2,4,4,Side salad,5,1,1,6
1,1,2,2,4,3,3,None,6,81.5,3,3,7,2671.0,4,3,2,4,None,4,1,0,2
2,1,2,3,2,10,1,Soy,4,61.6,4,3,3,603.0,5,2,3,2,Dessert pot,4,2,0,3
3,1,4,2,3,2,1,Dairy,6,59.1,3,3,8,1913.0,4,3,3,3,"Dessert pot,Side salad",4,4,0,6
3,1,3,1,2,5,5,"Dairy,Nuts,Shellfish",5,61.7,4,2,5,1339.0,3,3,2,3,Protein shake,5,3,1,5
1,1,2,2,1,2,3,None,6,62.7,1,2,8,2095.0,3,2,2,3,"Protein shake,Side salad",4,2,2,3
2,1,2,2,4,0,1,Gluten,1,68.5,1,3,1,258.0,4,2,5,3,"Dessert pot,Side salad",5,1,0,5
3,2,4,3,1,0,7,None,6,70.4,3,3,8,2526.0,3,3,2,4,None,5,1,0,5
2,1,2,3,1,2,1,None,6,79.2,3,2,6,1988.0,4,1,2,3,"Protein shake,Dessert pot",5,3,0,4
1,2,2,3,3,1,1,None,7,67.3,2,4,8,1929.0,5,3,2,1,None,4,4,1,9
3,1,2,4,3,7,4,None,6,92.9,3,2,5,1941.0,3,2,3,5,Side salad,4,1,1,3
1,1,4,4,3,1,4,Shellfish,7,85.9,4,2,9,2814.0,2,3,2,4,None,5,2,1,3
3,2,1,2,2,3,1,Nuts,5,70.8,3,3,6,1764.0,5,2,2,4,Dessert pot,3,3,1,5
1,1,5,1,2,3,5,None,4,30.0,2,2,4,531.0,3,2,3,4,"Protein shake,Dessert pot,Soup",5,2,0,3
5,3,1,1,4,1,1,Gluten,5,58.6,3,3,6,1295.0,5,1,2,4,"Dessert pot,Side salad,Soup",3,2,1,4
2,1,3,2,1,0,6,Nuts,5,80.1,3,4,4,1170.0,5,3,3,3,Side salad,2,3,1,8
